suicides_no,year,country,sex,gdp_for_year,gdp_per_capita
988,1996,Thailand,M,"183,035,154,107",3324
880,1996,Thailand,M,"183,035,154,107",3324
349,1996,Thailand,M,"183,035,154,107",3324
43,1996,Thailand,M,"183,035,154,107",3324
321,1996,Thailand,F,"183,035,154,107",3324
341,1996,Thailand,F,"183,035,154,107",3324
335,1996,Thailand,F,"183,035,154,107",3324
127,1996,Thailand,F,"183,035,154,107",3324
19,1996,Thailand,F,"183,035,154,107",3324
1018,1997,Thailand,M,"150,180,268,649",2689
873,1997,Thailand,M,"150,180,268,649",2689
946,1997,Thailand,M,"150,180,268,649",2689
53,1997,Thailand,M,"150,180,268,649",2689
306,1997,Thailand,M,"150,180,268,649",2689
268,1997,Thailand,F,"150,180,268,649",2689
237,1997,Thailand,F,"150,180,268,649",2689
318,1997,Thailand,F,"150,180,268,649",2689
117,1997,Thailand,F,"150,180,268,649",2689
14,1997,Thailand,F,"150,180,268,649",2689
1222,1998,Thailand,M,"113,675,706,127",2005
990,1998,Thailand,M,"113,675,706,127",2005
1127,1998,Thailand,M,"113,675,706,127",2005
419,1998,Thailand,M,"113,675,706,127",2005
46,1998,Thailand,M,"113,675,706,127",2005
304,1998,Thailand,F,"113,675,706,127",2005
286,1998,Thailand,F,"113,675,706,127",2005
343,1998,Thailand,F,"113,675,706,127",2005
142,1998,Thailand,F,"113,675,706,127",2005
20,1998,Thailand,F,"113,675,706,127",2005
38,1998,Thailand,M,"113,675,706,127",2005
26,1998,Thailand,F,"113,675,706,127",2005
1272,1999,Thailand,M,"126,668,932,160",2203
983,1999,Thailand,M,"126,668,932,160",2203
1234,1999,Thailand,M,"126,668,932,160",2203
469,1999,Thailand,M,"126,668,932,160",2203
72,1999,Thailand,M,"126,668,932,160",2203
324,1999,Thailand,F,"126,668,932,160",2203
283,1999,Thailand,F,"126,668,932,160",2203
174,1999,Thailand,F,"126,668,932,160",2203
380,1999,Thailand,F,"126,668,932,160",2203
28,1999,Thailand,F,"126,668,932,160",2203
38,1999,Thailand,M,"126,668,932,160",2203
19,1999,Thailand,F,"126,668,932,160",2203
1284,2000,Thailand,M,"126,392,308,498",2169
961,2000,Thailand,M,"126,392,308,498",2169
1263,2000,Thailand,M,"126,392,308,498",2169
454,2000,Thailand,M,"126,392,308,498",2169
71,2000,Thailand,M,"126,392,308,498",2169
43,2000,Thailand,F,"126,392,308,498",2169
444,2000,Thailand,F,"126,392,308,498",2169
248,2000,Thailand,F,"126,392,308,498",2169
261,2000,Thailand,F,"126,392,308,498",2169
153,2000,Thailand,F,"126,392,308,498",2169
1063,2002,Thailand,M,"134,300,851,255",2305
99,2002,Thailand,M,"134,300,851,255",2305
522,2002,Thailand,M,"134,300,851,255",2305
1252,2002,Thailand,M,"134,300,851,255",2305
743,2002,Thailand,M,"134,300,851,255",2305
456,2002,Thailand,F,"134,300,851,255",2305
43,2002,Thailand,F,"134,300,851,255",2305
287,2002,Thailand,F,"134,300,851,255",2305
183,2002,Thailand,F,"134,300,851,255",2305
199,2002,Thailand,F,"134,300,851,255",2305
33,2002,Thailand,M,"134,300,851,255",2305
22,2002,Thailand,F,"134,300,851,255",2305
912,2003,Thailand,M,"152,280,653,544",2531
531,2003,Thailand,M,"152,280,653,544",2531
1277,2003,Thailand,M,"152,280,653,544",2531
93,2003,Thailand,M,"152,280,653,544",2531
579,2003,Thailand,M,"152,280,653,544",2531
41,2003,Thailand,F,"152,280,653,544",2531
248,2003,Thailand,F,"152,280,653,544",2531
183,2003,Thailand,F,"152,280,653,544",2531
394,2003,Thailand,F,"152,280,653,544",2531
177,2003,Thailand,F,"152,280,653,544",2531
33,2003,Thailand,M,"152,280,653,544",2531
16,2003,Thailand,F,"152,280,653,544",2531
915,2004,Thailand,M,"172,895,476,153",2849
1251,2004,Thailand,M,"172,895,476,153",2849
93,2004,Thailand,M,"172,895,476,153",2849
491,2004,Thailand,M,"172,895,476,153",2849
486,2004,Thailand,M,"172,895,476,153",2849
46,2004,Thailand,F,"172,895,476,153",2849
190,2004,Thailand,F,"172,895,476,153",2849
413,2004,Thailand,F,"172,895,476,153",2849
220,2004,Thailand,F,"172,895,476,153",2849
162,2004,Thailand,F,"172,895,476,153",2849
17,2004,Thailand,M,"172,895,476,153",2849
12,2004,Thailand,F,"172,895,476,153",2849
838,2005,Thailand,M,"189,318,499,954",3094
94,2005,Thailand,M,"189,318,499,954",3094
486,2005,Thailand,M,"189,318,499,954",3094
1128,2005,Thailand,M,"189,318,499,954",3094
458,2005,Thailand,M,"189,318,499,954",3094
175,2005,Thailand,F,"189,318,499,954",3094
383,2005,Thailand,F,"189,318,499,954",3094
187,2005,Thailand,F,"189,318,499,954",3094
33,2005,Thailand,F,"189,318,499,954",3094
117,2005,Thailand,F,"189,318,499,954",3094
26,2005,Thailand,M,"189,318,499,954",3094
12,2005,Thailand,F,"189,318,499,954",3094
765,2006,Thailand,M,"221,758,486,880",3598
1150,2006,Thailand,M,"221,758,486,880",3598
458,2006,Thailand,M,"221,758,486,880",3598
87,2006,Thailand,M,"221,758,486,880",3598
378,2006,Thailand,M,"221,758,486,880",3598
339,2006,Thailand,F,"221,758,486,880",3598
147,2006,Thailand,F,"221,758,486,880",3598
27,2006,Thailand,F,"221,758,486,880",3598
139,2006,Thailand,F,"221,758,486,880",3598
91,2006,Thailand,F,"221,758,486,880",3598
14,2006,Thailand,M,"221,758,486,880",3598
13,2006,Thailand,F,"221,758,486,880",3598
104,2007,Thailand,M,"262,942,650,544",4461
798,2007,Thailand,M,"262,942,650,544",4461
470,2007,Thailand,M,"262,942,650,544",4461
1149,2007,Thailand,M,"262,942,650,544",4461
406,2007,Thailand,M,"262,942,650,544",4461
43,2007,Thailand,F,"262,942,650,544",4461
155,2007,Thailand,F,"262,942,650,544",4461
356,2007,Thailand,F,"262,942,650,544",4461
159,2007,Thailand,F,"262,942,650,544",4461
89,2007,Thailand,F,"262,942,650,544",4461
16,2007,Thailand,M,"262,942,650,544",4461
9,2007,Thailand,F,"262,942,650,544",4461
757,2008,Thailand,M,"291,383,081,232",4921
101,2008,Thailand,M,"291,383,081,232",4921
473,2008,Thailand,M,"291,383,081,232",4921
1188,2008,Thailand,M,"291,383,081,232",4921
374,2008,Thailand,M,"291,383,081,232",4921
50,2008,Thailand,F,"291,383,081,232",4921
173,2008,Thailand,F,"291,383,081,232",4921
398,2008,Thailand,F,"291,383,081,232",4921
143,2008,Thailand,F,"291,383,081,232",4921
97,2008,Thailand,F,"291,383,081,232",4921
13,2008,Thailand,M,"291,383,081,232",4921
11,2008,Thailand,F,"291,383,081,232",4921
116,2009,Thailand,M,"281,710,095,725",4736
542,2009,Thailand,M,"281,710,095,725",4736
707,2009,Thailand,M,"281,710,095,725",4736
1172,2009,Thailand,M,"281,710,095,725",4736
369,2009,Thailand,M,"281,710,095,725",4736
185,2009,Thailand,F,"281,710,095,725",4736
382,2009,Thailand,F,"281,710,095,725",4736
35,2009,Thailand,F,"281,710,095,725",4736
142,2009,Thailand,F,"281,710,095,725",4736
100,2009,Thailand,F,"281,710,095,725",4736
20,2009,Thailand,M,"281,710,095,725",4736
17,2009,Thailand,F,"281,710,095,725",4736
145,2010,Thailand,M,"341,105,009,515",5707
688,2010,Thailand,M,"341,105,009,515",5707
511,2010,Thailand,M,"341,105,009,515",5707
1166,2010,Thailand,M,"341,105,009,515",5707
387,2010,Thailand,M,"341,105,009,515",5707
41,2010,Thailand,F,"341,105,009,515",5707
164,2010,Thailand,F,"341,105,009,515",5707
345,2010,Thailand,F,"341,105,009,515",5707
164,2010,Thailand,F,"341,105,009,515",5707
120,2010,Thailand,F,"341,105,009,515",5707
16,2010,Thailand,M,"341,105,009,515",5707
14,2010,Thailand,F,"341,105,009,515",5707
782,2011,Thailand,M,"370,818,747,397",6153
112,2011,Thailand,M,"370,818,747,397",6153
1227,2011,Thailand,M,"370,818,747,397",6153
488,2011,Thailand,M,"370,818,747,397",6153
357,2011,Thailand,M,"370,818,747,397",6153
56,2011,Thailand,F,"370,818,747,397",6153
217,2011,Thailand,F,"370,818,747,397",6153
361,2011,Thailand,F,"370,818,747,397",6153
147,2011,Thailand,F,"370,818,747,397",6153
95,2011,Thailand,F,"370,818,747,397",6153
19,2011,Thailand,M,"370,818,747,397",6153
12,2011,Thailand,F,"370,818,747,397",6153
136,2012,Thailand,M,"397,558,094,270",6584
721,2012,Thailand,M,"397,558,094,270",6584
581,2012,Thailand,M,"397,558,094,270",6584
1234,2012,Thailand,M,"397,558,094,270",6584
369,2012,Thailand,M,"397,558,094,270",6584
222,2012,Thailand,F,"397,558,094,270",6584
54,2012,Thailand,F,"397,558,094,270",6584
394,2012,Thailand,F,"397,558,094,270",6584
162,2012,Thailand,F,"397,558,094,270",6584
84,2012,Thailand,F,"397,558,094,270",6584
14,2012,Thailand,F,"397,558,094,270",6584
14,2012,Thailand,M,"397,558,094,270",6584
152,2013,Thailand,M,"420,333,333,333",6917
706,2013,Thailand,M,"420,333,333,333",6917
1313,2013,Thailand,M,"420,333,333,333",6917
586,2013,Thailand,M,"420,333,333,333",6917
331,2013,Thailand,M,"420,333,333,333",6917
64,2013,Thailand,F,"420,333,333,333",6917
382,2013,Thailand,F,"420,333,333,333",6917
190,2013,Thailand,F,"420,333,333,333",6917
126,2013,Thailand,F,"420,333,333,333",6917
88,2013,Thailand,F,"420,333,333,333",6917
17,2013,Thailand,M,"420,333,333,333",6917
6,2013,Thailand,F,"420,333,333,333",6917
682,2014,Thailand,M,"407,339,361,696",6662
137,2014,Thailand,M,"407,339,361,696",6662
632,2014,Thailand,M,"407,339,361,696",6662
1274,2014,Thailand,M,"407,339,361,696",6662
337,2014,Thailand,M,"407,339,361,696",6662
71,2014,Thailand,F,"407,339,361,696",6662
240,2014,Thailand,F,"407,339,361,696",6662
388,2014,Thailand,F,"407,339,361,696",6662
116,2014,Thailand,F,"407,339,361,696",6662
49,2014,Thailand,F,"407,339,361,696",6662
14,2014,Thailand,F,"407,339,361,696",6662
12,2014,Thailand,M,"407,339,361,696",6662
174,2015,Thailand,M,"401,399,422,443",6552
1482,2015,Thailand,M,"401,399,422,443",6552
718,2015,Thailand,M,"401,399,422,443",6552
663,2015,Thailand,M,"401,399,422,443",6552
317,2015,Thailand,M,"401,399,422,443",6552
248,2015,Thailand,F,"401,399,422,443",6552
63,2015,Thailand,F,"401,399,422,443",6552
363,2015,Thailand,F,"401,399,422,443",6552
96,2015,Thailand,F,"401,399,422,443",6552
55,2015,Thailand,F,"401,399,422,443",6552
14,2015,Thailand,F,"401,399,422,443",6552
12,2015,Thailand,M,"401,399,422,443",6552
734,2016,Thailand,M,"411,755,164,833",6713
1421,2016,Thailand,M,"411,755,164,833",6713
152,2016,Thailand,M,"411,755,164,833",6713
646,2016,Thailand,M,"411,755,164,833",6713
322,2016,Thailand,M,"411,755,164,833",6713
69,2016,Thailand,F,"411,755,164,833",6713
222,2016,Thailand,F,"411,755,164,833",6713
375,2016,Thailand,F,"411,755,164,833",6713
116,2016,Thailand,F,"411,755,164,833",6713
60,2016,Thailand,F,"411,755,164,833",6713
9,1985,Trinidad and Tobago,M,"7,375,918,367",7317
8,1985,Trinidad and Tobago,M,"7,375,918,367",7317
2,1985,Trinidad and Tobago,M,"7,375,918,367",7317
4,1985,Trinidad and Tobago,M,"7,375,918,367",7317
3,1985,Trinidad and Tobago,F,"7,375,918,367",7317
2,1985,Trinidad and Tobago,F,"7,375,918,367",7317
1,1985,Trinidad and Tobago,M,"7,375,918,367",7317
25,1986,Trinidad and Tobago,M,"4,794,444,444",4516
21,1986,Trinidad and Tobago,M,"4,794,444,444",4516
8,1986,Trinidad and Tobago,M,"4,794,444,444",4516
1,1986,Trinidad and Tobago,M,"4,794,444,444",4516
13,1986,Trinidad and Tobago,M,"4,794,444,444",4516
12,1986,Trinidad and Tobago,F,"4,794,444,444",4516
9,1986,Trinidad and Tobago,F,"4,794,444,444",4516
1,1986,Trinidad and Tobago,F,"4,794,444,444",4516
9,1986,Trinidad and Tobago,F,"4,794,444,444",4516
4,1986,Trinidad and Tobago,F,"4,794,444,444",4516
1,1986,Trinidad and Tobago,M,"4,794,444,444",4516
4,1987,Trinidad and Tobago,M,"4,797,777,778",4449
30,1987,Trinidad and Tobago,M,"4,797,777,778",4449
23,1987,Trinidad and Tobago,M,"4,797,777,778",4449
25,1987,Trinidad and Tobago,M,"4,797,777,778",4449
9,1987,Trinidad and Tobago,M,"4,797,777,778",4449
9,1987,Trinidad and Tobago,F,"4,797,777,778",4449
7,1987,Trinidad and Tobago,F,"4,797,777,778",4449
8,1987,Trinidad and Tobago,F,"4,797,777,778",4449
2,1987,Trinidad and Tobago,F,"4,797,777,778",4449
1,1987,Trinidad and Tobago,F,"4,797,777,778",4449
1,1987,Trinidad and Tobago,M,"4,797,777,778",4449
5,1988,Trinidad and Tobago,M,"4,496,852,073",4104
39,1988,Trinidad and Tobago,M,"4,496,852,073",4104
20,1988,Trinidad and Tobago,M,"4,496,852,073",4104
32,1988,Trinidad and Tobago,M,"4,496,852,073",4104
22,1988,Trinidad and Tobago,M,"4,496,852,073",4104
2,1988,Trinidad and Tobago,F,"4,496,852,073",4104
16,1988,Trinidad and Tobago,F,"4,496,852,073",4104
13,1988,Trinidad and Tobago,F,"4,496,852,073",4104
10,1988,Trinidad and Tobago,F,"4,496,852,073",4104
4,1988,Trinidad and Tobago,F,"4,496,852,073",4104
1,1988,Trinidad and Tobago,F,"4,496,852,073",4104
45,1989,Trinidad and Tobago,M,"4,323,058,824",4040
37,1989,Trinidad and Tobago,M,"4,323,058,824",4040
15,1989,Trinidad and Tobago,M,"4,323,058,824",4040
30,1989,Trinidad and Tobago,M,"4,323,058,824",4040
2,1989,Trinidad and Tobago,M,"4,323,058,824",4040
20,1989,Trinidad and Tobago,F,"4,323,058,824",4040
11,1989,Trinidad and Tobago,F,"4,323,058,824",4040
1,1989,Trinidad and Tobago,F,"4,323,058,824",4040
5,1989,Trinidad and Tobago,F,"4,323,058,824",4040
2,1989,Trinidad and Tobago,F,"4,323,058,824",4040
3,1989,Trinidad and Tobago,M,"4,323,058,824",4040
2,1989,Trinidad and Tobago,F,"4,323,058,824",4040
43,1990,Trinidad and Tobago,M,"5,068,000,000",4656
16,1990,Trinidad and Tobago,M,"5,068,000,000",4656
34,1990,Trinidad and Tobago,M,"5,068,000,000",4656
30,1990,Trinidad and Tobago,M,"5,068,000,000",4656
17,1990,Trinidad and Tobago,F,"5,068,000,000",4656
1,1990,Trinidad and Tobago,M,"5,068,000,000",4656
11,1990,Trinidad and Tobago,F,"5,068,000,000",4656
5,1990,Trinidad and Tobago,F,"5,068,000,000",4656
8,1990,Trinidad and Tobago,F,"5,068,000,000",4656
1,1990,Trinidad and Tobago,F,"5,068,000,000",4656
3,1990,Trinidad and Tobago,F,"5,068,000,000",4656
1,1990,Trinidad and Tobago,M,"5,068,000,000",4656
42,1991,Trinidad and Tobago,M,"5,307,905,882",4817
16,1991,Trinidad and Tobago,M,"5,307,905,882",4817
32,1991,Trinidad and Tobago,M,"5,307,905,882",4817
27,1991,Trinidad and Tobago,M,"5,307,905,882",4817
11,1991,Trinidad and Tobago,F,"5,307,905,882",4817
8,1991,Trinidad and Tobago,F,"5,307,905,882",4817
1,1991,Trinidad and Tobago,F,"5,307,905,882",4817
4,1991,Trinidad and Tobago,F,"5,307,905,882",4817
2,1991,Trinidad and Tobago,F,"5,307,905,882",4817
4,1991,Trinidad and Tobago,F,"5,307,905,882",4817
1,1991,Trinidad and Tobago,M,"5,307,905,882",4817
7,1992,Trinidad and Tobago,M,"5,439,552,941",4803
37,1992,Trinidad and Tobago,M,"5,439,552,941",4803
44,1992,Trinidad and Tobago,M,"5,439,552,941",4803
16,1992,Trinidad and Tobago,M,"5,439,552,941",4803
31,1992,Trinidad and Tobago,M,"5,439,552,941",4803
9,1992,Trinidad and Tobago,F,"5,439,552,941",4803
6,1992,Trinidad and Tobago,F,"5,439,552,941",4803
3,1992,Trinidad and Tobago,F,"5,439,552,941",4803
5,1992,Trinidad and Tobago,F,"5,439,552,941",4803
3,1992,Trinidad and Tobago,F,"5,439,552,941",4803
2,1992,Trinidad and Tobago,M,"5,439,552,941",4803
59,1993,Trinidad and Tobago,M,"4,669,488,516",4066
46,1993,Trinidad and Tobago,M,"4,669,488,516",4066
16,1993,Trinidad and Tobago,M,"4,669,488,516",4066
26,1993,Trinidad and Tobago,M,"4,669,488,516",4066
9,1993,Trinidad and Tobago,F,"4,669,488,516",4066
1,1993,Trinidad and Tobago,M,"4,669,488,516",4066
6,1993,Trinidad and Tobago,F,"4,669,488,516",4066
3,1993,Trinidad and Tobago,F,"4,669,488,516",4066
6,1993,Trinidad and Tobago,F,"4,669,488,516",4066
2,1993,Trinidad and Tobago,F,"4,669,488,516",4066
23,1994,Trinidad and Tobago,M,"4,947,205,860",4254
35,1994,Trinidad and Tobago,M,"4,947,205,860",4254
35,1994,Trinidad and Tobago,M,"4,947,205,860",4254
3,1994,Trinidad and Tobago,M,"4,947,205,860",4254
20,1994,Trinidad and Tobago,M,"4,947,205,860",4254
10,1994,Trinidad and Tobago,F,"4,947,205,860",4254
10,1994,Trinidad and Tobago,F,"4,947,205,860",4254
7,1994,Trinidad and Tobago,F,"4,947,205,860",4254
3,1994,Trinidad and Tobago,F,"4,947,205,860",4254
2,1994,Trinidad and Tobago,M,"4,947,205,860",4254
8,1995,Trinidad and Tobago,M,"5,329,214,163",4637
42,1995,Trinidad and Tobago,M,"5,329,214,163",4637
23,1995,Trinidad and Tobago,M,"5,329,214,163",4637
54,1995,Trinidad and Tobago,M,"5,329,214,163",4637
17,1995,Trinidad and Tobago,M,"5,329,214,163",4637
10,1995,Trinidad and Tobago,F,"5,329,214,163",4637
10,1995,Trinidad and Tobago,F,"5,329,214,163",4637
11,1995,Trinidad and Tobago,F,"5,329,214,163",4637
4,1995,Trinidad and Tobago,F,"5,329,214,163",4637
4,1995,Trinidad and Tobago,F,"5,329,214,163",4637
1,1995,Trinidad and Tobago,M,"5,329,214,163",4637
6,1996,Trinidad and Tobago,M,"5,759,537,726",4982
29,1996,Trinidad and Tobago,M,"5,759,537,726",4982
17,1996,Trinidad and Tobago,M,"5,759,537,726",4982
43,1996,Trinidad and Tobago,M,"5,759,537,726",4982
16,1996,Trinidad and Tobago,M,"5,759,537,726",4982
15,1996,Trinidad and Tobago,F,"5,759,537,726",4982
2,1996,Trinidad and Tobago,F,"5,759,537,726",4982
5,1996,Trinidad and Tobago,F,"5,759,537,726",4982
6,1996,Trinidad and Tobago,F,"5,759,537,726",4982
5,1996,Trinidad and Tobago,F,"5,759,537,726",4982
2,1996,Trinidad and Tobago,F,"5,759,537,726",4982
5,1997,Trinidad and Tobago,M,"5,737,751,332",4937
34,1997,Trinidad and Tobago,M,"5,737,751,332",4937
19,1997,Trinidad and Tobago,M,"5,737,751,332",4937
44,1997,Trinidad and Tobago,M,"5,737,751,332",4937
25,1997,Trinidad and Tobago,M,"5,737,751,332",4937
13,1997,Trinidad and Tobago,F,"5,737,751,332",4937
8,1997,Trinidad and Tobago,F,"5,737,751,332",4937
4,1997,Trinidad and Tobago,F,"5,737,751,332",4937
6,1997,Trinidad and Tobago,F,"5,737,751,332",4937
2,1997,Trinidad and Tobago,M,"5,737,751,332",4937
5,1998,Trinidad and Tobago,M,"6,043,694,330",5175
64,1998,Trinidad and Tobago,M,"6,043,694,330",5175
32,1998,Trinidad and Tobago,M,"6,043,694,330",5175
16,1998,Trinidad and Tobago,M,"6,043,694,330",5175
23,1998,Trinidad and Tobago,M,"6,043,694,330",5175
2,1998,Trinidad and Tobago,F,"6,043,694,330",5175
10,1998,Trinidad and Tobago,F,"6,043,694,330",5175
7,1998,Trinidad and Tobago,F,"6,043,694,330",5175
7,1998,Trinidad and Tobago,F,"6,043,694,330",5175
3,1998,Trinidad and Tobago,F,"6,043,694,330",5175
1,1998,Trinidad and Tobago,F,"6,043,694,330",5175
1,1998,Trinidad and Tobago,M,"6,043,694,330",5175
25,1999,Trinidad and Tobago,M,"6,808,982,521",5803
28,1999,Trinidad and Tobago,M,"6,808,982,521",5803
39,1999,Trinidad and Tobago,M,"6,808,982,521",5803
16,1999,Trinidad and Tobago,M,"6,808,982,521",5803
8,1999,Trinidad and Tobago,F,"6,808,982,521",5803
1,1999,Trinidad and Tobago,M,"6,808,982,521",5803
8,1999,Trinidad and Tobago,F,"6,808,982,521",5803
9,1999,Trinidad and Tobago,F,"6,808,982,521",5803
4,1999,Trinidad and Tobago,F,"6,808,982,521",5803
1,1999,Trinidad and Tobago,F,"6,808,982,521",5803
4,2000,Trinidad and Tobago,M,"8,154,338,233",6920
54,2000,Trinidad and Tobago,M,"8,154,338,233",6920
30,2000,Trinidad and Tobago,M,"8,154,338,233",6920
20,2000,Trinidad and Tobago,M,"8,154,338,233",6920
5,2000,Trinidad and Tobago,F,"8,154,338,233",6920
25,2000,Trinidad and Tobago,M,"8,154,338,233",6920
9,2000,Trinidad and Tobago,F,"8,154,338,233",6920
4,2000,Trinidad and Tobago,F,"8,154,338,233",6920
5,2000,Trinidad and Tobago,F,"8,154,338,233",6920
7,2000,Trinidad and Tobago,F,"8,154,338,233",6920
2,2000,Trinidad and Tobago,F,"8,154,338,233",6920
1,2000,Trinidad and Tobago,M,"8,154,338,233",6920
7,2001,Trinidad and Tobago,M,"8,824,873,259",7458
61,2001,Trinidad and Tobago,M,"8,824,873,259",7458
26,2001,Trinidad and Tobago,M,"8,824,873,259",7458
18,2001,Trinidad and Tobago,M,"8,824,873,259",7458
29,2001,Trinidad and Tobago,M,"8,824,873,259",7458
16,2001,Trinidad and Tobago,F,"8,824,873,259",7458
5,2001,Trinidad and Tobago,F,"8,824,873,259",7458
10,2001,Trinidad and Tobago,F,"8,824,873,259",7458
1,2001,Trinidad and Tobago,F,"8,824,873,259",7458
4,2001,Trinidad and Tobago,F,"8,824,873,259",7458
2,2001,Trinidad and Tobago,F,"8,824,873,259",7458
29,2002,Trinidad and Tobago,M,"9,008,273,721",7578
49,2002,Trinidad and Tobago,M,"9,008,273,721",7578
19,2002,Trinidad and Tobago,M,"9,008,273,721",7578
3,2002,Trinidad and Tobago,M,"9,008,273,721",7578
29,2002,Trinidad and Tobago,M,"9,008,273,721",7578
9,2002,Trinidad and Tobago,F,"9,008,273,721",7578
7,2002,Trinidad and Tobago,F,"9,008,273,721",7578
1,2002,Trinidad and Tobago,F,"9,008,273,721",7578
7,2002,Trinidad and Tobago,F,"9,008,273,721",7578
2,2002,Trinidad and Tobago,F,"9,008,273,721",7578
1,2002,Trinidad and Tobago,F,"9,008,273,721",7578
4,2003,Trinidad and Tobago,M,"11,305,459,802",9465
20,2003,Trinidad and Tobago,M,"11,305,459,802",9465
25,2003,Trinidad and Tobago,M,"11,305,459,802",9465
36,2003,Trinidad and Tobago,M,"11,305,459,802",9465
23,2003,Trinidad and Tobago,M,"11,305,459,802",9465
13,2003,Trinidad and Tobago,F,"11,305,459,802",9465
2,2003,Trinidad and Tobago,F,"11,305,459,802",9465
13,2003,Trinidad and Tobago,F,"11,305,459,802",9465
5,2003,Trinidad and Tobago,F,"11,305,459,802",9465
